column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
1991Vance Hammond,,1991,5,117,PHO,Vance Hammond,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,
1988Scott Bolton,BoltSc20,1988,12,312,GNB,Scott Bolton,No,WR,WR,0,23,1988,0,0,0,0,0,4,,,,,,,,,2,33,0,,,Auburn,
1988David Futrell,,1988,12,313,NYG,David Futrell,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,BYU,
1988Wayne Ross,,1988,12,315,WAS,Wayne Ross,No,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,
1988Ben Hummel,,1988,12,317,DAL,Ben Hummel,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
1988Steve Kaufusi,KaufSt20,1988,12,319,PHI,Steve Kaufusi,No,DE,DE,2,24,1990,0,0,0,2,2,32,,,,,,,,,,,,,,BYU,
1988Brendan McCormack,,1988,12,323,NYG,Brendan McCormack,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
1988Dave Des Rochers,,1988,12,326,SEA,Dave Des Rochers,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,
1988Greg Clark,ClarGr20,1988,12,329,CHI,Greg Clark,No,LB,LB,7,23,1992,0,0,0,6,2,70,,,,,,,,,,,,,,Arizona St.,
1988Paul Jurgensen,,1988,12,330,NOR,Paul Jurgensen,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,
1988George Jr. Mira,,1988,12,331,SFO,George Jr. Mira,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),
2007Jonathan Wade,WadeJo99,2007,3,84,STL,Jonathan Wade,No,DB,DB,7,23,2011,0,0,0,7,4,61,,,,,,,,,,,,98,2,,Tennessee
1987Vinny Testaverde,TestVi00,1987,1,1,TAM,Vinny Testaverde,No,QB,QB,32,23,2007,0,2,14,97,22,233,3787,6701,46233,275,267,430,1661,15,3,6,0,,,Miami (FL),
1987Brent Fullwood,FullBr00,1987,1,4,GNB,Brent Fullwood,No,RB,RB,14,23,1990,0,1,2,13,13,46,,,,,,433,1702,18,44,370,1,,,Auburn,
2007Keith Jackson,,2007,7,248,STL,Keith Jackson,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
1987Reggie Rogers,RogeRe20,1987,1,7,DET,Reggie Rogers,No,DE,DE,1,23,1992,0,0,0,1,1,15,,,,,,,,,,,,,2,Washington,
1987Jerome Brown,BrowJe00,1987,1,9,PHI,Jerome Brown,No,DT,DT,52,22,1991,2,2,5,48,48,76,,,,,,,,,,,,3,29.5,Miami (FL),
1987Shawn Knight,KnigSh20,1987,1,11,NOR,Shawn Knight,No,DE,DE,3,23,1989,0,0,0,3,1,31,,,,,,,,,,,,,,BYU,
1987Danny Noonan,NoonDa20,1987,1,12,DAL,Danny Noonan,No,DT,DT,20,22,1992,0,0,2,20,20,73,,,,,,,,,,,,1,15,Nebraska,
1987Chris Miller,MillCh00,1987,1,13,ATL,Chris Miller,No,QB,QB,37,22,1999,0,1,7,52,41,98,1580,2892,19320,123,102,178,814,2,,,,,,Oregon,
1987D.J. Dozier,DoziDJ00,1987,1,14,MIN,D.J. Dozier,No,RB,RB,8,22,1991,0,0,0,8,8,43,1,1,19,1,0,172,691,7,33,301,2,,,Penn St.,
1992Brian Brauninger,,1992,6,146,PHO,Brian Brauninger,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
1987Tony Woods,WoodTo20,1987,1,18,SEA,Tony Woods,No,DE,DE,35,21,1996,0,0,9,50,37,147,,,,,,,,,0,0,0,,24.5,Pittsburgh,
1987Harris Barton,BartHa00,1987,1,22,SFO,Harris Barton,No,T,T,41,23,1996,2,1,10,78,78,138,,,,,,,,,,,,,,North Carolina,
1987Terrence Flagler,FlagTe00,1987,1,25,SFO,Terrence Flagler,No,RB,RB,6,23,1991,0,0,0,6,3,41,,,,,,56,237,2,33,366,1,,,Clemson,
1987Jim Harbaugh,HarbJi00,1987,1,26,CHI,Jim Harbaugh,No,QB,QB,30,23,2000,0,1,10,78,38,177,2305,3918,26288,129,117,561,2787,18,2,-8,0,,,Michigan,
1987Mark Ingram,IngrMa00,1987,1,28,NYG,Mark Ingram,No,WR,WR,20,22,1996,0,0,6,36,22,128,0,1,0,0,0,3,2,0,265,3926,26,,,Michigan St.,
1987Brian Davis,DaviBr21,1987,2,30,WAS,Brian Davis,No,DB,DB,12,24,1994,0,0,1,14,8,87,,,,,,,,,,,,9,,Nebraska,
1987Kenny Flowers,FlowKe00,1987,2,31,ATL,Kenny Flowers,No,RB,RB,1,23,1989,0,0,0,1,1,16,,,,,,27,85,1,7,50,0,,,Clemson,
2007Ken Shackleford,,2007,6,190,STL,Ken Shackleford,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
1987Ricky Reynolds,ReynRi20,1987,2,36,TAM,Ricky Reynolds,No,DB,DB,32,22,1996,0,0,10,48,35,147,,,,,,,,,,,,23,7.5,Washington St.,
1987Jeff Bregel,BregJe20,1987,2,37,SFO,Jeff Bregel,No,G,G,4,23,1989,0,0,0,4,4,21,,,,,,,,,,,,,,USC,
1987Ron Francis,FranRo20,1987,2,39,DAL,Ron Francis,No,DB,DB,12,23,1990,0,0,1,11,11,54,,,,,,,,,,,,4,,Baylor,
1987Lonzell Hill,HillLo00,1987,2,40,NOR,Lonzell Hill,No,WR,WR,18,22,1990,0,0,2,17,17,55,0,1,0,0,0,4,-9,0,136,1696,13,,,Washington,
1987Johnny Holland,HollJo20,1987,2,41,GNB,Johnny Holland,No,LB,LB,37,22,1993,0,0,7,46,46,103,,,,,,,,,,,,9,3.5,Texas A&M,
1987Ray Berry,BerrRa20,1987,2,44,MIN,Ray Berry,No,LB,LB,17,23,1993,0,0,2,18,17,89,,,,,,,,,,,,1,4,Baylor,
1987David Wyman,WymaDa20,1987,2,45,SEA,David Wyman,No,LB,LB,24,23,1995,0,0,5,38,26,92,,,,,,,,,1,1,1,3,5.5,Stanford,
2008Chris Chamberlain,ChamCh99,2008,7,228,STL,Chris Chamberlain,No,DB,DB,11,23,2012,0,0,1,11,11,59,,,,,,,,,,,,78,1,2,Tulsa
1987Wally Kleine,,1987,2,48,WAS,Wally Kleine,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
1987Winston Moss,MossWi20,1987,2,50,TAM,Winston Moss,No,LB,LB,30,21,1997,0,0,10,54,17,169,,,,,,,,,,,,3,20.5,Miami (FL),
1987Don Smith,SmitDo00,1987,2,51,TAM,Don Smith,No,RB,RB,6,23,1990,0,0,0,6,2,37,0,1,0,0,0,40,165,3,40,473,0,,,Mississippi St.,
1987Ron Morris,MorrRo00,1987,2,54,CHI,Ron Morris,No,WR,WR,20,22,1992,0,0,3,18,18,66,,,,,,6,52,0,121,1991,9,,,SMU,
1987Adrian White,WhitAd20,1987,2,55,NYG,Adrian White,No,DB,DB,5,23,1993,0,0,0,7,4,70,,,,,,,,,,,,4,,Florida,
1987Mark Carrier,CarrMa00,1987,3,57,TAM,Mark Carrier,No,WR,WR,34,21,1998,0,1,10,60,31,177,,,,,,8,36,2,569,8763,48,,,Nicholls St.,
1987Dave Croston,CrosDa21,1987,3,61,GNB,Dave Croston,No,T,T,1,23,1988,0,0,0,1,1,16,,,,,,,,,,,,,,Iowa,
2008Chris Long,LongCh99,2008,1,2,STL,Chris Long,No,DE,DE,34,23,2016,0,0,5,42,42,124,,,,,,,,,,,,209,,55.5,Virginia
1987Jerry Ball,BallJe00,1987,3,63,DET,Jerry Ball,No,NT,DT,44,22,1999,1,3,10,67,41,191,,,,,,,,,,,,1,32.5,SMU,
1987Ben Tamburello,TambBe20,1987,3,65,PHI,Ben Tamburello,No,G,G,9,23,1990,0,0,0,8,8,50,,,,,,,,,,,,,,Auburn,
1987Michael Adams,AdamMi20,1987,3,67,NOR,Michael Adams,No,DB,DB,3,23,1989,0,0,0,3,3,15,,,,,,,,,,,,,,Arkansas St.,
1987Jeff Zimmerman,ZimmJe20,1987,3,68,DAL,Jeff Zimmerman,No,G,G,2,24,1990,0,0,0,2,2,34,,,,,,,,,,,,,,Florida,
1987Scott Stephen,StepSc20,1987,3,69,GNB,Scott Stephen,No,LB,LB,22,23,1992,0,0,2,22,21,88,,,,,,,,,,,,5,4.5,Arizona St.,
2008David Vobora,VoboDa99,2008,7,252,STL,David Vobora,No,LB,LB,8,22,2011,0,0,1,8,8,40,,,,,,,,,,,,57,,2,Idaho
1987Frankie Neal,NealFr20,1987,3,71,GNB,Frankie Neal,No,WR,WR,4,21,1987,0,0,0,4,4,12,0,1,0,0,0,1,0,0,36,420,3,,,Fort Hays St.,
1987Henry Thomas,ThomHe00,1987,3,72,MIN,Henry Thomas,No,DT,DT,40,22,2000,0,2,13,83,53,213,,,,,,,,,,,,4,93.5,LSU,
2008Donnie Avery,AverDo00,2008,2,33,STL,Donnie Avery,No,WR,WR,15,24,2014,0,0,4,21,8,77,,,,,,20,114,1,218,2861,14,5,,,Houston
1987Stephen Baker,BakeSt00,1987,3,83,NYG,Stephen Baker,No,WR,WR,23,23,1992,0,0,5,24,24,90,,,,,,2,21,0,141,2587,21,,,Fresno St.,
1987Don Graham,GrahDo20,1987,4,84,TAM,Don Graham,No,LB,LB,1,23,1989,0,0,0,1,0,13,,,,,,,,,,,,,,Penn St.,
1987Ron Hall,HallRo00,1987,4,87,TAM,Ron Hall,No,TE,TE,14,23,1995,0,0,7,18,17,119,,,,,,,,,230,2609,10,,,Hawaii,
1987Lorenzo Freeman,FreeLo20,1987,4,89,GNB,Lorenzo Freeman,No,NT,DT,8,23,1991,0,0,0,7,,62,,,,,,,,,,,,,2.5,Pittsburgh,
2008John Greco,GrecJo20,2008,3,65,STL,John Greco,No,T,T,7,23,2016,0,0,5,21,2,110,,,,,,,,,,,,3,,,Toledo
2008Justin King,KingJu99,2008,4,101,STL,Justin King,No,DB,DB,10,21,2012,0,0,1,10,9,40,,,,,,,,,,,,97,1,1,Penn St.
1987Garland Rivers,RiveGa21,1987,4,92,DET,Garland Rivers,No,DB,DB,0,22,1987,0,0,0,0,,2,,,,,,,,,,,,,,Michigan,
1987Byron Evans,EvanBy20,1987,4,93,PHI,Byron Evans,No,LB,LB,31,23,1994,0,0,6,43,43,113,,,,,,,,,,,,13,3.5,Arizona,
1987Kelvin Martin,MartKe00,1987,4,95,DAL,Kelvin Martin,No,WR,WR,20,22,1996,0,0,4,39,24,139,,,,,,11,7,0,367,4768,15,,,Boston Col.,
1987Steve Trapilo,TrapSt20,1987,4,96,NOR,Steve Trapilo,No,G,G,29,23,1992,0,0,3,27,27,57,,,,,,,,,,,,,,Boston Col.,
1987Ralph Van Dyke,VanDRa21,1987,4,97,ATL,Ralph Van Dyke,No,T,T,2,23,1987,0,0,0,2,,2,,,,,,,,,,,,,,Southern Illinois,
1987Najee Mustafaa,MustNa20,1987,4,100,MIN,Najee Mustafaa,No,DB,DB,23,23,1995,0,0,4,27,21,97,,,,,,,,,,,,11,,Georgia Tech,
1987Sean Smith,SmitSe20,1987,4,101,CHI,Sean Smith,No,DE,DE,4,22,1989,0,0,0,4,3,26,,,,,,,,,,,,,2,Grambling St.,
1987Mark Moore,MoorMa22,1987,4,104,SEA,Mark Moore,No,DB,DB,0,23,1987,0,0,0,0,0,5,,,,,,,,,,,,,,Oklahoma St.,
1987Bruce Hill,HillBr00,1987,4,106,TAM,Bruce Hill,No,WR,WR,24,23,1991,0,0,3,22,22,57,,,,,,6,-8,0,190,2942,23,,,Arizona St.,
2008Keenan Burton,BurtKe00,2008,4,128,STL,Keenan Burton,No,WR,WR,3,23,2009,0,0,0,3,3,22,,,,,,3,8,0,38,425,1,4,,,Kentucky
1992David Henson,,1992,9,229,PHO,David Henson,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Central Arkansas,
1987Odessa Turner,TurnOd00,1987,4,112,NYG,Odessa Turner,No,WR,WR,13,22,1993,0,0,1,15,12,67,,,,,,2,11,0,97,1479,8,,,NW State (LA),
1987Timmy Smith,SmitTi00,1987,5,117,WAS,Timmy Smith,No,RB,RB,4,23,1990,0,0,1,4,4,22,,,,,,190,602,3,9,51,0,,,Texas Tech,
2008Roy Schuening,SchuRo20,2008,5,157,STL,Roy Schuening,No,G,G,0,24,2008,0,0,0,0,0,1,,,,,,,,,,,,,,,Oregon St.
1987Tommie Agee,AgeeTo00,1987,5,119,SEA,Tommie Agee,No,RB,RB,6,23,1994,0,0,1,6,0,100,0,1,0,0,1,91,309,1,44,366,1,,,Auburn,
1987Steve Bryan,BryaSt20,1987,5,120,CHI,Steve Bryan,No,DE,DE,3,23,1988,0,0,0,3,,12,,,,,,,,,,,,,,Oklahoma,
1987David Alexander,AlexDa22,1987,5,121,PHI,David Alexander,No,C,C,30,23,1996,0,0,7,47,45,131,,,,,,,,,2,1,0,,,Tulsa,
1987Milton Mack,MackMi20,1987,5,123,NOR,Milton Mack,No,DB,DB,11,24,1994,0,0,1,17,9,111,,,,,,,,,,,,12,2,Alcorn St.,
1987Everett Gay,GayxEv00,1987,5,124,DAL,Everett Gay,No,WR,WR,2,22,1988,0,0,0,2,2,16,,,,,,,,,15,205,1,,,Texas,
1987Mark Mraz,MrazMa20,1987,5,125,ATL,Mark Mraz,No,DE,DE,2,22,1989,0,0,0,2,1,22,,,,,,,,,,,,,0.5,Utah St.,
2009Bradley Fletcher,FletBr99,2009,3,66,STL,Bradley Fletcher,No,DB,DB,20,23,2015,0,0,3,24,13,73,,,,,,,,,,,,250,,,
2009Brooks Foster,FostBr00,2009,5,160,STL,Brooks Foster,No,WR,WR,0,23,,0,0,0,,,,,,,,,,,,,,,,,,
1987Ruben Rodriguez,RodrRu20,1987,5,131,SEA,Ruben Rodriguez,No,P,P,6,22,1992,0,0,3,6,6,53,1,1,4,0,0,3,0,0,,,,,,Arizona,
1987Paul Jokisch,,1987,5,134,SFO,Paul Jokisch,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
1987Henry Rolling,RollHe20,1987,5,135,TAM,Henry Rolling,No,LB,LB,21,22,1994,0,0,3,24,2,88,,,,,,,,,,,,5,6.5,Nevada,
2009Chris Ogbonnaya,OgboCh00,2009,7,211,STL,Chris Ogbonnaya,No,RB,RB,8,23,2014,0,0,0,8,0,53,,,,,,158,710,2,96,714,2,6,,,
1987Tony Mayes,MayeTo20,1987,5,137,TAM,Tony Mayes,No,DB,DB,1,23,1987,0,0,0,1,,3,,,,,,,,,,,,,,Kentucky,
1987Will Johnson,JohnWi20,1987,5,138,CHI,Will Johnson,No,LB,LB,1,22,1987,0,0,0,1,1,11,,,,,,,,,,,,,,La-Monroe,
1987Paul O'Connor,OConPa20,1987,5,140,NYG,Paul O'Connor,No,G,G,1,24,1987,0,0,0,1,,2,,,,,,,,,,,,,,Miami (FL),
1987Steve Bartalo,BartSt01,1987,6,143,TAM,Steve Bartalo,No,RB,RB,0,23,1987,0,0,0,0,0,9,0,1,0,0,1,9,30,1,1,5,0,,,Colorado St.,
1987Steve Gage,GageSt20,1987,6,144,WAS,Steve Gage,No,DB,DB,2,23,1988,0,0,0,2,2,20,,,,,,,,,,,,1,,Tulsa,
1987Willie Marshall,,1987,6,145,GNB,Willie Marshall,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Temple,
2009Darell Scott,ScotDo99,2009,4,103,STL,Darell Scott,No,DT,DT,5,23,2011,0,0,0,5,5,33,,,,,,,,,,,,43,,,
1987Danny Lockett,LockDa20,1987,6,148,DET,Danny Lockett,No,LB,LB,2,23,1988,0,0,0,2,2,29,,,,,,,,,,,,,2,Arizona,
1987Ron Moten,,1987,6,149,PHI,Ron Moten,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Florida,
1987Joe Onosai,,1987,6,151,DAL,Joe Onosai,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Hawaii,
1987Thomas Henley,HenlTh20,1987,6,152,NOR,Thomas Henley,No,WR,WR,0,22,1987,0,0,0,0,,1,,,,,,,,,,,,,,Stanford,
1987Paul Kiser,KisePa20,1987,6,153,ATL,Paul Kiser,No,G,G,0,23,1987,0,0,0,0,,1,,,,,,,,,,,,,,Wake Forest,
1987John Adickes,AdicJo20,1987,6,154,CHI,John Adickes,No,C,C,2,23,1989,0,0,0,2,2,23,,,,,,,,,,,,,,Baylor,
1987Greg Richardson,RichGr21,1987,6,156,MIN,Greg Richardson,No,WR,WR,0,22,1988,0,0,0,0,0,4,,,,,,,,,,,,,,Alabama,
1987Chris Pike,PikeCh20,1987,6,158,PHI,Chris Pike,No,DT,DT,7,23,1991,0,0,1,7,,32,,,,,,,,,,,,,1,Tulsa,
1987Tim Richardson,,1987,6,160,NYG,Tim Richardson,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Pacific,
1987Bob White,,1987,6,162,SFO,Bob White,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
1987Ed Simmons,SimmEd20,1987,6,164,WAS,Ed Simmons,No,T,T,16,23,1997,0,0,7,44,44,142,,,,,,,,,,,,,,East. Washington,
2009James Laurinaitis,LaurJa99,2009,2,35,STL,James Laurinaitis,No,LB,LB,43,22,2016,0,0,7,52,52,118,,,,,,,,,,,,663,,,
1987Doug Riesenberg,RiesDo20,1987,6,168,NYG,Doug Riesenberg,No,T,T,33,22,1996,0,0,9,56,53,145,,,,,,,,,,,,,,California,
1987Curt Jarvis,JarvCu20,1987,7,169,TAM,Curt Jarvis,No,NT,DT,15,22,1990,0,0,3,14,14,38,,,,,,,,,,,,,8.5,Alabama,
1987Tony Leiker,LeikTo20,1987,7,172,GNB,Tony Leiker,No,DE,DE,1,23,1987,0,0,0,1,1,1,,,,,,,,,,,,,,Stanford,
2009Jason Smith,SmitJa22,2009,1,2,STL,Jason Smith,No,T,T,10,23,2012,0,0,1,10,9,45,,,,,,,,,,,,3,,,
1987Dan Saleaumua,SaleDa00,1987,7,175,DET,Dan Saleaumua,No,DT,DT,27,22,1998,0,1,8,64,1,177,,,,,,,,,,,,3,35.5,Arizona St.,
1987Brian Williams,,1987,7,177,PHI,Brian Williams,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Central Michigan,
1987Gene Atkins,AtkiGe20,1987,7,179,NOR,Gene Atkins,No,DB,DB,32,22,1996,0,0,7,49,41,143,,,,,,,,,,,,25,8,Florida A&M,
1987Kevin Sweeney,SweeKe00,1987,7,180,DAL,Kevin Sweeney,No,QB,QB,2,23,1988,0,0,0,2,2,6,47,106,605,7,6,11,42,0,,,,,,Fresno St.,
1987Michael Reid,ReidMi20,1987,7,181,ATL,Michael Reid,No,LB,LB,7,23,1992,0,0,0,7,7,67,,,,,,,,,,,,,4,Wisconsin,
1992Derek Ware,WareDe00,1992,7,175,PHO,Derek Ware,No,TE,TE,1,25,1996,0,0,1,1,1,58,,,,,,,,,24,270,1,,,Central Oklahoma,
1987Roland Barbay,BarbRo20,1987,7,184,SEA,Roland Barbay,No,NT,DT,0,22,1987,0,0,0,0,0,5,,,,,,,,,,,,,,LSU,
1987Derek Tennell,TennDe00,1987,7,185,SEA,Derek Tennell,No,TE,TE,2,23,1993,0,0,0,3,,75,,,,,,,,,40,371,5,,,UCLA,
1987Steve DeLine,delinste01,1987,7,189,SFO,Steve DeLine,No,K,K,2,26,1989,0,0,0,2,,8,,,,,,,,,,,,,,Colorado St.,
1987Harry Swayne,SwayHa20,1987,7,190,TAM,Harry Swayne,No,T,T,9,22,2001,0,0,7,52,2,186,,,,,,,,,,,,,,Rutgers,
1987Bill Smith,,1987,7,191,GNB,Bill Smith,No,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
1987Johnny Thomas,ThomJo24,1987,7,192,WAS,Johnny Thomas,No,DB,DB,2,23,1996,0,0,0,5,3,94,,,,,,,,,,,,,,Baylor,
1987Archie Harris,HarrAr20,1987,7,193,CHI,Archie Harris,No,T,T,0,22,1987,0,0,0,0,,3,,,,,,,,,,,,,,William & Mary,
2009Keith Null,NullKe00,2009,6,196,STL,Keith Null,No,QB,QB,1,24,2009,0,0,0,1,1,4,73,119,566,3,9,5,6,0,,,,,,,
1987Stan Mataele,MataSt20,1987,8,197,TAM,Stan Mataele,No,NT,DT,0,24,1987,0,0,0,0,,2,,,,,,,,,,,,,,Arizona,
1987Jeff Drost,DrosJe20,1987,8,198,GNB,Jeff Drost,No,DT,DT,0,23,1987,0,0,0,0,0,2,,,,,,,,,,,,,2,Iowa,
2010Eugene Sims,SimsEu99,2010,6,189,STL,Eugene Sims,No,DE,DE,9,24,2016,0,0,1,14,14,93,,,,,,,,,,,,94,2,11,West Texas A&M
1987Dennis Gibson,GibsDe20,1987,8,203,DET,Dennis Gibson,No,LB,LB,26,23,1995,0,0,8,42,33,121,,,,,,,,,,,,3,2.5,Iowa St.,
1987Kevin Gogan,GogaKe00,1987,8,206,DAL,Kevin Gogan,No,G,G,25,22,2000,0,3,10,74,24,213,,,,,,,,,,,,,,Washington,
1987Toi Cook,CookTo20,1987,8,207,NOR,Toi Cook,No,DB,DB,23,22,1997,0,0,5,39,35,150,,,,,,,,,1,8,0,20,9,Stanford,
1987Curtis Taliaferro,,1987,8,208,ATL,Curtis Taliaferro,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,
1987Rick Fenney,FennRi00,1987,8,211,MIN,Rick Fenney,No,RB,RB,16,22,1991,0,0,0,15,15,63,,,,,,358,1508,11,71,628,2,,,Washington,
2010Fendi Onobun,OnobFe00,2010,6,170,STL,Fendi Onobun,No,TE,TE,0,23,2011,0,0,0,0,0,4,,,,,,,,,2,15,0,,,,Arizona
1987Sammy Garza,GarzSa20,1987,8,216,SEA,Sammy Garza,No,QB,QB,1,22,1987,0,0,0,1,,2,11,20,183,1,2,8,31,1,,,,,,Texas-El Paso,
1987David Grayson,GrayDa22,1987,8,217,SFO,David Grayson,No,LB,LB,21,23,1991,0,0,3,20,,54,,,,,,,,,,,,3,8,Fresno St.,
1987Clarence Vaughn,VaugCl20,1987,8,219,WAS,Clarence Vaughn,No,DB,DB,5,23,1991,0,0,0,5,5,48,,,,,,,,,,,,,1,Northern Illinois,
1987Paul Migliazzo,MiglPa20,1987,8,221,CHI,Paul Migliazzo,No,LB,LB,0,23,1987,0,0,0,0,0,3,,,,,,,,,,,,,,Oklahoma,
1987Rod Jones,JoneRo00,1987,8,223,NYG,Rod Jones,No,TE,TE,1,23,1989,0,0,0,1,,9,,,,,,,,,8,76,1,,,Washington,
1987Joe Armentrout,,1987,9,224,TAM,Joe Armentrout,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,
1987Stan Parker,,1987,9,225,NYG,Stan Parker,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
1987Gregg Harris,,1987,9,228,GNB,Gregg Harris,No,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Wake Forest,
2010George Selvie,SelvGe99,2010,7,226,STL,George Selvie,No,DE,DE,16,23,2015,0,0,2,17,2,80,,,,,,,,,,,,105,,14,South Florida
1987Rick Calhoun,CalhRi20,1987,9,230,DET,Rick Calhoun,No,RB,RB,1,24,1987,0,0,0,1,,3,,,,,,7,36,0,1,17,0,,,Cal State-Fullerton,
1987Ken Lambiotte,,1987,9,232,PHI,Ken Lambiotte,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
1987Scott Leach,LeacSc20,1987,9,234,NOR,Scott Leach,No,LB,LB,2,24,1987,0,0,0,2,2,3,,,,,,,,,,,,1,1.5,Ohio St.,
1987Alvin Blount,BlouAl20,1987,9,235,DAL,Alvin Blount,No,RB,RB,1,22,1987,0,0,0,1,1,2,,,,,,46,125,3,1,5,0,,,Maryland,
1987Terrence Anthony,AnthTe20,1987,9,236,ATL,Terrence Anthony,No,DB,DB,0,22,1987,0,0,0,0,,1,,,,,,,,,,,,,,Iowa St.,
1987Leonard Jones,JoneLe21,1987,9,239,MIN,Leonard Jones,No,DB,DB,1,22,1987,0,0,0,1,,2,,,,,,,,,,,,,,Texas Tech,
2010Hall Davis,DaviHa21,2010,5,149,STL,Hall Davis,No,DE,DE,0,23,2010,0,0,0,0,,1,,,,,,,,,,,,,,,La-Lafayette
1987M.L. Johnson,JohnM.20,1987,9,243,SEA,M.L. Johnson,No,LB,LB,0,23,1989,0,0,1,7,7,37,,,,,,,,,,,,,,Hawaii,
1987Jonathan Shelley,ShelJo21,1987,9,245,SFO,Jonathan Shelley,No,DB,DB,0,23,1987,0,0,0,0,0,1,,,,,,,,,,,,,,Mississippi,
1987Greg Davis,davisgre01,1987,9,246,TAM,Greg Davis,No,K,K,12,21,1998,0,0,10,19,,169,,,,,,,,,,,,,,The Citadel,
1987Alfred Jenkins,,1987,9,248,WAS,Alfred Jenkins,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
1987Lakei Heimuli,HeimLa20,1987,9,249,CHI,Lakei Heimuli,No,RB,RB,1,22,1987,0,0,0,1,1,3,,,,,,34,128,0,5,51,1,,,BYU,
1987Dana Wright,WrigDa20,1987,9,251,NYG,Dana Wright,No,RB,RB,1,24,1987,0,0,0,1,,5,,,,,,24,74,0,4,28,0,,,Findlay,
1987Mike Simmonds,SimmMi20,1987,10,252,TAM,Mike Simmonds,No,G,G,2,23,1989,0,0,0,2,2,5,,,,,,,,,,,,,,Indiana St.,
1992Ed Cunningham,CunnEd20,1992,3,61,PHO,Ed Cunningham,No,C,C,22,23,1996,0,0,3,21,19,61,,,,,,,,,,,,,,Washington,
1987Don Majkowski,MajkDo00,1987,10,255,GNB,Don Majkowski,No,QB,QB,36,23,1996,0,1,4,39,34,90,1056,1905,12700,66,67,248,1114,12,,,,,,Virginia,
2010Jerome Murphy,MurpJe99,2010,3,65,STL,Jerome Murphy,No,DB,DB,3,23,2013,0,0,0,3,2,33,,,,,,,,,,,,22,1,,South Florida
1987Ray Brown,BrowRa23,1987,10,259,DET,Ray Brown,No,WR,WR,0,22,1987,0,0,0,0,,1,,,,,,,,,,,,,,South Carolina,
1987Paul Carberry,,1987,10,260,PHI,Paul Carberry,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,
1987Dale Jones,JoneDa20,1987,10,262,DAL,Dale Jones,No,LB,LB,2,24,1987,0,0,0,2,2,3,,,,,,,,,,,,,,Tennessee,
1987Robert Clark,ClarRo00,1987,10,263,NOR,Robert Clark,No,WR,WR,27,22,1992,0,0,3,26,2,67,,,,,,,,,165,2644,18,,,North Carolina Central,
1987Jerry Reese,,1987,10,264,ATL,Jerry Reese,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,
1992Eric Blount,BlouEr00,1992,8,202,PHO,Eric Blount,No,WR,WR,1,22,1993,0,0,0,1,1,10,,,,,,6,27,1,8,54,0,,,North Carolina,
1987Bob Riley,RileBo20,1987,10,267,MIN,Bob Riley,No,T,T,2,23,1987,0,0,0,2,,3,,,,,,,,,,,,,,Indiana,
1987Louis Clark,ClarLo00,1987,10,270,SEA,Louis Clark,No,WR,WR,4,23,1992,0,0,1,6,6,55,,,,,,,,,67,798,5,,,Mississippi St.,
2010Josh Hull,HullJo99,2010,7,254,STL,Josh Hull,No,LB,LB,3,23,2013,0,0,0,3,2,39,,,,,,,,,,,,11,,,Penn St.
